Generation, Fitness
0,0.8435657024383545
1,0.8435657024383545
2,0.8435657024383545
3,0.8435657024383545
4,0.8441044092178345
5,0.8467403054237366
6,0.8467403054237366
7,0.8475908637046814
8,0.8475908637046814
9,0.8475908637046814
10,0.8515591621398926
11,0.8515591621398926
12,0.8515591621398926
13,0.8515591621398926
14,0.8515591621398926
15,0.8515591621398926
16,0.8515591621398926
17,0.8515591621398926
18,0.8515591621398926
19,0.8515591621398926
20,0.8515591621398926
21,0.8515591621398926
22,0.8515591621398926
23,0.8515591621398926
24,0.8515591621398926
25,0.8515591621398926
26,0.8515591621398926
27,0.8515591621398926
28,0.8515591621398926
29,0.8515591621398926
30,0.8515591621398926
31,0.8515591621398926
32,0.8515591621398926
33,0.8515591621398926
34,0.8515591621398926
35,0.8515591621398926
36,0.8515591621398926
37,0.8515591621398926
38,0.8515591621398926
39,0.8515591621398926
40,0.8515591621398926
41,0.8515591621398926
42,0.8515591621398926
43,0.8515591621398926
44,0.8515591621398926
45,0.8515591621398926
46,0.8542234301567078
47,0.8542234301567078
48,0.8542234301567078
49,0.8542234301567078
50,0.8542234301567078
51,0.8542234301567078
52,0.8542234301567078
53,0.8542234301567078
54,0.8542234301567078
55,0.8542234301567078
56,0.8542234301567078
57,0.8542234301567078
58,0.8542234301567078
59,0.8542234301567078
60,0.8542234301567078
61,0.8542234301567078
62,0.8542234301567078
63,0.8542234301567078
64,0.8542234301567078
65,0.8542234301567078
66,0.8542234301567078
67,0.8542234301567078
68,0.8542234301567078
69,0.8542234301567078
70,0.8542234301567078
71,0.8542234301567078
72,0.8542234301567078
73,0.8542234301567078
74,0.8542234301567078
75,0.8542234301567078
76,0.8542234301567078
77,0.8542234301567078
78,0.8542234301567078
79,0.8542234301567078
80,0.8542234301567078
81,0.8542234301567078
82,0.8542234301567078
83,0.8542234301567078
84,0.8542234301567078
85,0.8542234301567078
86,0.8542234301567078
87,0.8542234301567078
88,0.8542234301567078
89,0.8542234301567078
90,0.8542234301567078
91,0.8542234301567078
92,0.8542234301567078
93,0.8542234301567078
94,0.8542234301567078
95,0.8542234301567078
96,0.8542234301567078
97,0.8542234301567078
